studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Above ground dry biomass - g|day 136|COMP:0000063,Above ground dry biomass - g|day 168|COMP:0000064,Canopy NDVI - UAS - index|day 111|COMP:0000096,Canopy NDVI - UAS - index|day 133|COMP:0000097,Canopy NDVI - UAS - index|day 166|COMP:0000098,Canopy NDVI - UAS - index|day 190|COMP:0000099,Canopy NDVI - UAS - index|day 290|COMP:0000100,Canopy NDVI - UAS - index|day 320|COMP:0000101,Canopy NDVI - UAS - index|day 92|COMP:0000102,Canopy NDVI - UAS - standard deviation|day 111|COMP:0000103,Canopy NDVI - UAS - standard deviation|day 133|COMP:0000104,Canopy NDVI - UAS - standard deviation|day 166|COMP:0000105,Canopy NDVI - UAS - standard deviation|day 190|COMP:0000106,Canopy NDVI - UAS - standard deviation|day 290|COMP:0000107,Canopy NDVI - UAS - standard deviation|day 320|COMP:0000108,Canopy NDVI - UAS - standard deviation|day 92|COMP:0000109,Crown rust severity (flag leaf) - percent|CO_350:0005029,Freeze damage severity - 0-9 Rating|CO_350:0005001,Grain weight - g|CO_350:0005123,Grain yield - g/m2|CO_350:0000260,Growth stage - Zadoks|CO_350:0000689,Growth stage - Zadoks|day 309|COMP:0000093,Lodging severity - 0-9 Rating|CO_350:0005007,Pea Aboveground Dry Biomass - g|day 136|COMP:0000131,Pea Aboveground Dry Biomass - g|day 168|COMP:0000134,Pea Flowering Date - 50% - Julian Day|CO_xxx:0003012,Pea Freeze Damage Severity - 0-5 rating|CO_xxx:0003010,Pea Grain Weight - g|CO_xxx:0003006,Pea Grain Yield - g/m2|CO_xxx:0003008,Pea Growth Stage - BBCH|day 309|COMP:0000147,Pea Plant Establishment - plants/ft2|CO_xxx:0003011,Pea Plant Height - cm|day 134|COMP:0000152,Pea Plant Height - cm|day 164|COMP:0000154,Pea Winter Survival - %|CO_xxx:0003009,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|day 134|COMP:0000054,Plant height - cm|day 164|COMP:0000023,Weed above ground dry biomass - g|day 136|COMP:0000065,Weed above ground dry biomass - g|day 168|COMP:0000066,Winter survival - percent|CO_350:0000170,notes,CU_2025_Ithaca_WOP_PLOT_SeedIncrease
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703622,NC20-4452,,subplot,730980,CU_2025_Ithaca_WOP_PLOT_739_subplot_3,1,7,739,11,15,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,37,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703622,NC20-4452,,plot,730025,CU_2025_Ithaca_WOP_PLOT_740,1,7,740,11,16,test,,,,,,,,,,,,,,,,,,,,,5,7,101.82,20.20238095,,1.3,,,,,5,0,,,,,,0,,,,,,60,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703622,NC20-4452,,subplot,730318,CU_2025_Ithaca_WOP_PLOT_740_subplot_1,1,7,740,11,16,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,28,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703622,NC20-4452,,subplot,730319,CU_2025_Ithaca_WOP_PLOT_740_subplot_2,1,7,740,11,16,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,39,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703622,NC20-4452,,subplot,730320,CU_2025_Ithaca_WOP_PLOT_740_subplot_3,1,7,740,11,16,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,21,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",85979,PI365616,FM361,plot,730183,CU_2025_Ithaca_WOP_PLOT_741,1,7,741,11,17,test,,101814,BLAZE,,,,,,,,,,,,,,,,,,,9,,,,1.3,,,,,4,,,1.4,,,,40,,,,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",85979,PI365616,FM361,subplot,730882,CU_2025_Ithaca_WOP_PLOT_741_subplot_1,1,7,741,11,17,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,4,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",85979,PI365616,FM361,subplot,730883,CU_2025_Ithaca_WOP_PLOT_741_subplot_2,1,7,741,11,17,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,30,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",85979,PI365616,FM361,subplot,730884,CU_2025_Ithaca_WOP_PLOT_741_subplot_3,1,7,741,11,17,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,32,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",95068,CAV3088,,plot,730045,CU_2025_Ithaca_WOP_PLOT_742,1,7,742,11,18,test,,101814,BLAZE,,,,,,,,,,,,,,,,,,,9,,,,1.3,,,,,4,,,1.4,,,,50,,,,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",95068,CAV3088,,subplot,730780,CU_2025_Ithaca_WOP_PLOT_742_subplot_1,1,7,742,11,18,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,34,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",95068,CAV3088,,subplot,730781,CU_2025_Ithaca_WOP_PLOT_742_subplot_2,1,7,742,11,18,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,26,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",95068,CAV3088,,subplot,730782,CU_2025_Ithaca_WOP_PLOT_742_subplot_3,1,7,742,11,18,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,7,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703588,NF13-4157-4_2,,plot,730226,CU_2025_Ithaca_WOP_PLOT_801,1,8,801,11,19,test,,,,,,,,,,,,,,,,,,,,,40,7,87.32,17.32539683,,1.3,,,,,5,0.22,,1.4,,,,0,,,,,,60,,1
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703588,NF13-4157-4_2,,subplot,730609,CU_2025_Ithaca_WOP_PLOT_801_subplot_1,1,8,801,11,19,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,17,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703588,NF13-4157-4_2,,subplot,730610,CU_2025_Ithaca_WOP_PLOT_801_subplot_2,1,8,801,11,19,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,27,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703588,NF13-4157-4_2,,subplot,730611,CU_2025_Ithaca_WOP_PLOT_801_subplot_3,1,8,801,11,19,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,24,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703588,NF13-4157-4_2,,plot,730041,CU_2025_Ithaca_WOP_PLOT_802,1,8,802,11,20,test,,101814,BLAZE,,,,,,,,,,,,,,,,,,30,6,24.93,4.946428571,,1.4,,,,,4,229.53,45.54166667,1.4,,,,50,,,,,,60,,1
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703588,NF13-4157-4_2,,subplot,730771,CU_2025_Ithaca_WOP_PLOT_802_subplot_1,1,8,802,11,20,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,28,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703588,NF13-4157-4_2,,subplot,730772,CU_2025_Ithaca_WOP_PLOT_802_subplot_2,1,8,802,11,20,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,18,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703588,NF13-4157-4_2,,subplot,730773,CU_2025_Ithaca_WOP_PLOT_802_subplot_3,1,8,802,11,20,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,18,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",98574,LA99016,,plot,730256,CU_2025_Ithaca_WOP_PLOT_803,1,8,803,11,21,test,,101814,BLAZE,,,,,,,,,,,,,,,,,,,9,,,,1.3,,,,,4,,,,,,,70,,,,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",98574,LA99016,,subplot,730651,CU_2025_Ithaca_WOP_PLOT_803_subplot_1,1,8,803,11,21,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,18,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",98574,LA99016,,subplot,730652,CU_2025_Ithaca_WOP_PLOT_803_subplot_2,1,8,803,11,21,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,21,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",98574,LA99016,,subplot,730653,CU_2025_Ithaca_WOP_PLOT_803_subplot_3,1,8,803,11,21,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,27,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",98574,LA99016,,plot,730239,CU_2025_Ithaca_WOP_PLOT_804,1,8,804,11,22,test,,,,,,,,,,,,,,,,,,,,,,9,,,,1,,,,,5,,,,,,,0,,,,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",98574,LA99016,,subplot,730822,CU_2025_Ithaca_WOP_PLOT_804_subplot_1,1,8,804,11,22,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,27,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",98574,LA99016,,subplot,730823,CU_2025_Ithaca_WOP_PLOT_804_subplot_2,1,8,804,11,22,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,29,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",98574,LA99016,,subplot,730824,CU_2025_Ithaca_WOP_PLOT_804_subplot_3,1,8,804,11,22,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,14,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703571,FLLA17088-77,,plot,730079,CU_2025_Ithaca_WOP_PLOT_805,1,8,805,11,23,test,,101814,BLAZE,,,,,,,,,,,,,,,,,,,9,,,,1.3,,,,,4,,,1.4,,,,70,,,,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703571,FLLA17088-77,,subplot,731254,CU_2025_Ithaca_WOP_PLOT_805_subplot_1,1,8,805,11,23,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,14,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703571,FLLA17088-77,,subplot,731255,CU_2025_Ithaca_WOP_PLOT_805_subplot_2,1,8,805,11,23,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,32,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703571,FLLA17088-77,,subplot,731256,CU_2025_Ithaca_WOP_PLOT_805_subplot_3,1,8,805,11,23,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,39,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703571,FLLA17088-77,,plot,730005,CU_2025_Ithaca_WOP_PLOT_806,1,8,806,11,24,test,,,,,,,,,,,,,,,,,,,,,,9,,,,1.4,,,,,5,,,,,,,0,,,,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703571,FLLA17088-77,,subplot,731089,CU_2025_Ithaca_WOP_PLOT_806_subplot_1,1,8,806,11,24,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703571,FLLA17088-77,,subplot,731090,CU_2025_Ithaca_WOP_PLOT_806_subplot_2,1,8,806,11,24,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,29,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703571,FLLA17088-77,,subplot,731091,CU_2025_Ithaca_WOP_PLOT_806_subplot_3,1,8,806,11,24,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,28,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703584,LA17153SBSS-55-1,,plot,729946,CU_2025_Ithaca_WOP_PLOT_807,1,8,807,12,24,test,,101814,BLAZE,,,,,,,,,,,,,,,,,,,9,,,,1.4,,,,,4,,,1.4,,,,60,,,,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703584,LA17153SBSS-55-1,,subplot,730411,CU_2025_Ithaca_WOP_PLOT_807_subplot_1,1,8,807,12,24,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,33,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703584,LA17153SBSS-55-1,,subplot,730412,CU_2025_Ithaca_WOP_PLOT_807_subplot_2,1,8,807,12,24,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,29,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703584,LA17153SBSS-55-1,,subplot,730413,CU_2025_Ithaca_WOP_PLOT_807_subplot_3,1,8,807,12,24,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,9,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703584,LA17153SBSS-55-1,,plot,730065,CU_2025_Ithaca_WOP_PLOT_808,1,8,808,12,23,test,,,,,,,,,,,,,,,,,,,,,,8,,,,1.4,,,,,5,,,,,,,0,,,,,,10,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703584,LA17153SBSS-55-1,,subplot,731275,CU_2025_Ithaca_WOP_PLOT_808_subplot_1,1,8,808,12,23,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,18,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703584,LA17153SBSS-55-1,,subplot,731276,CU_2025_Ithaca_WOP_PLOT_808_subplot_2,1,8,808,12,23,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,38,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703584,LA17153SBSS-55-1,,subplot,731277,CU_2025_Ithaca_WOP_PLOT_808_subplot_3,1,8,808,12,23,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,31,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703576,NF12AS-122-4_4,,plot,730230,CU_2025_Ithaca_WOP_PLOT_809,1,8,809,12,22,test,,101814,BLAZE,,,,,,,,,,,,,,,,,,,9,,,,1.3,,,,,4,,,1.4,,,,50,,,,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703576,NF12AS-122-4_4,,subplot,730735,CU_2025_Ithaca_WOP_PLOT_809_subplot_1,1,8,809,12,22,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,29,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703576,NF12AS-122-4_4,,subplot,730736,CU_2025_Ithaca_WOP_PLOT_809_subplot_2,1,8,809,12,22,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,35,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703576,NF12AS-122-4_4,,subplot,730737,CU_2025_Ithaca_WOP_PLOT_809_subplot_3,1,8,809,12,22,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,8,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703576,NF12AS-122-4_4,,plot,729996,CU_2025_Ithaca_WOP_PLOT_810,1,8,810,12,21,test,,,,,,,,,,,,,,,,,,,,,,9,,,,1.3,,,,,5,,,,,,,0,,,,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703576,NF12AS-122-4_4,,subplot,730711,CU_2025_Ithaca_WOP_PLOT_810_subplot_1,1,8,810,12,21,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,17,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703576,NF12AS-122-4_4,,subplot,730712,CU_2025_Ithaca_WOP_PLOT_810_subplot_2,1,8,810,12,21,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,28,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6801,CU_2025_Ithaca_WOP_PLOT,2025 winter oat pea intercrop trial located in Ithaca,MAD,1.26,,0.2772,,,2024-October-04,,171,"Ithaca, NY - Snyder",703576,NF12AS-122-4_4,,subplot,730713,CU_2025_Ithaca_WOP_PLOT_810_subplot_3,1,8,810,12,21,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,31,,,,,,,
